from	to	similarity	from_parent	to_parent	edgename	from_max	from_max_diff	similarity_from	to_max	to_max_diff	similarity_to	edge_occ	from_occ	to_occ	edge_id
C4-300 Mid-3 GLU-3 SLITRK6 CRH	C465-16: Sim1.Ebf3.Nxph4.GLU-2	0.716461191572963	C3-107 Mid-3 GLU-3 SLITRK6	C286-10: Ebf3.Nxph4.GLU-2	C4-300 Mid-3 GLU-3 SLITRK6 CRH_C465-16: Sim1.Ebf3.Nxph4.GLU-2	0.804006502197135	0.0437726553120864	0.716461191572963	0.803409450332876	0.0431756034478271	0.717058243437222	1	1	2	C4-300 Mid-3 GLU-3 SLITRK6 CRH_C465-16: Sim1.Ebf3.Nxph4.GLU-2
C4-301 Mid-3 GLU-3 SLITRK6 NPSR1	C465-17: Npas1.Ebf3.Nxph4.GLU-2	0.900191461358473	C3-107 Mid-3 GLU-3 SLITRK6	C286-10: Ebf3.Nxph4.GLU-2	C4-301 Mid-3 GLU-3 SLITRK6 NPSR1_C465-17: Npas1.Ebf3.Nxph4.GLU-2	0.900191461358473	0	0.900191461358473	0.900191461358473	0	0.900191461358473	1	1	2	C4-301 Mid-3 GLU-3 SLITRK6 NPSR1_C465-17: Npas1.Ebf3.Nxph4.GLU-2
C4-302 Mid-3 GLU-3 SLITRK6 FIGN	C465-13: Ebf3.Stk26.Nxph4.GLU-2	0.827287076279732	C3-107 Mid-3 GLU-3 SLITRK6	C286-8: Stk26.Nxph4.GLU-2	C4-302 Mid-3 GLU-3 SLITRK6 FIGN_C465-13: Ebf3.Stk26.Nxph4.GLU-2	0.87230432901934	0	0.87230432901934	0.917321581758948	0.0450172527396083	0.827287076279732	1	1	2	C4-302 Mid-3 GLU-3 SLITRK6 FIGN_C465-13: Ebf3.Stk26.Nxph4.GLU-2
C4-303 Mid-3 GLU-3 SLITRK6 FBN2	C465-17: Npas1.Ebf3.Nxph4.GLU-2	0.717699120106813	C3-107 Mid-3 GLU-3 SLITRK6	C286-10: Ebf3.Nxph4.GLU-2	C4-303 Mid-3 GLU-3 SLITRK6 FBN2_C465-17: Npas1.Ebf3.Nxph4.GLU-2	0.808945290732643	0	0.808945290732643	0.900191461358473	0.0912461706258301	0.717699120106813	1	1	2	C4-303 Mid-3 GLU-3 SLITRK6 FBN2_C465-17: Npas1.Ebf3.Nxph4.GLU-2
C4-304 Mid-3 GLU-3 CD36 EBF1	C465-130: Gpc3.Bace2.GLU-5	0.824707964254855	C3-108 Mid-3 GLU-3 CD36	C286-80: Gpc3.Bace2.GLU-5	C4-304 Mid-3 GLU-3 CD36 EBF1_C465-130: Gpc3.Bace2.GLU-5	0.824707964254855	0	0.824707964254855	0.824707964254855	0	0.824707964254855	1	1	1	C4-304 Mid-3 GLU-3 CD36 EBF1_C465-130: Gpc3.Bace2.GLU-5
C4-307 Mid-3 GLU-3 METTL11B CALCR	C465-13: Ebf3.Stk26.Nxph4.GLU-2	0.917321581758948	C3-109 Mid-3 GLU-3 METTL11B	C286-8: Stk26.Nxph4.GLU-2	C4-307 Mid-3 GLU-3 METTL11B CALCR_C465-13: Ebf3.Stk26.Nxph4.GLU-2	0.917321581758948	0	0.917321581758948	0.917321581758948	0	0.917321581758948	1	1	2	C4-307 Mid-3 GLU-3 METTL11B CALCR_C465-13: Ebf3.Stk26.Nxph4.GLU-2
C4-308 Mid-3 GLU-3 METTL11B TMEM244	C465-12: Col27a1.Stk26.Nxph4.GLU-2	0.901431328023867	C3-109 Mid-3 GLU-3 METTL11B	C286-8: Stk26.Nxph4.GLU-2	C4-308 Mid-3 GLU-3 METTL11B TMEM244_C465-12: Col27a1.Stk26.Nxph4.GLU-2	0.901431328023867	0	0.901431328023867	0.901431328023867	0	0.901431328023867	1	1	2	C4-308 Mid-3 GLU-3 METTL11B TMEM244_C465-12: Col27a1.Stk26.Nxph4.GLU-2
C4-309 Mid-3 GLU-3 METTL11B ADGRG4	C465-12: Col27a1.Stk26.Nxph4.GLU-2	0.720708724266795	C3-109 Mid-3 GLU-3 METTL11B	C286-8: Stk26.Nxph4.GLU-2	C4-309 Mid-3 GLU-3 METTL11B ADGRG4_C465-12: Col27a1.Stk26.Nxph4.GLU-2	0.811070026145331	0	0.811070026145331	0.901431328023867	0.0903613018785362	0.720708724266795	1	1	2	C4-309 Mid-3 GLU-3 METTL11B ADGRG4_C465-12: Col27a1.Stk26.Nxph4.GLU-2
C4-31 Pre-1 GABA-1 KCNH8 SLC17A8	C465-304: Zfp503.Slc17a8.Bcl11b.Meis2.GABA-5	0.810573761891964	C3-28 Pre-1 GABA-1 KCNH8	C286-188: Slc17a8.Bcl11b.Meis2.GABA-5	C4-31 Pre-1 GABA-1 KCNH8 SLC17A8_C465-304: Zfp503.Slc17a8.Bcl11b.Meis2.GABA-5	0.810573761891964	0	0.810573761891964	0.810573761891964	0	0.810573761891964	1	2	1	C4-31 Pre-1 GABA-1 KCNH8 SLC17A8_C465-304: Zfp503.Slc17a8.Bcl11b.Meis2.GABA-5
C4-310 Mid-3 GLU-3 OR10AG1 KCNMB2	C465-18: Adgrf5.Nxph4.GLU-2	0.825123528328319	C3-110 Mid-3 GLU-3 OR10AG1	C286-11: Adgrf5.Nxph4.GLU-2	C4-310 Mid-3 GLU-3 OR10AG1 KCNMB2_C465-18: Adgrf5.Nxph4.GLU-2	0.825123528328319	0	0.825123528328319	0.825123528328319	0	0.825123528328319	1	1	1	C4-310 Mid-3 GLU-3 OR10AG1 KCNMB2_C465-18: Adgrf5.Nxph4.GLU-2
C4-312 Mid-3 GLU-4 MEDAG	C465-132: Th.Ebf3.Caprin2.GLU-6	0.835296138603311	C3-111 Mid-3 GLU-4 MEDAG	C286-81: Ebf3.Caprin2.GLU-6	C4-312 Mid-3 GLU-4 MEDAG_C465-132: Th.Ebf3.Caprin2.GLU-6	0.835296138603311	0	0.835296138603311	0.835296138603311	0	0.835296138603311	1	1	1	C4-312 Mid-3 GLU-4 MEDAG_C465-132: Th.Ebf3.Caprin2.GLU-6
C4-313 Mid-3 GLU-4 OXT	C465-134: Oxt.Caprin2.GLU-6	0.943556295560982	C3-112 Mid-3 GLU-4 OXT	C286-82: Oxt.Caprin2.GLU-6	C4-313 Mid-3 GLU-4 OXT_C465-134: Oxt.Caprin2.GLU-6	0.943556295560982	0	0.943556295560982	0.943556295560982	0	0.943556295560982	1	1	1	C4-313 Mid-3 GLU-4 OXT_C465-134: Oxt.Caprin2.GLU-6
C4-315 Mid-3 GLU-5 TRH	C465-33: Crh.Tent5a.GLU-2	0.710137364706686	C3-113 Mid-3 GLU-5	C286-20: Crh.Tent5a.GLU-2	C4-315 Mid-3 GLU-5 TRH_C465-33: Crh.Tent5a.GLU-2	0.804028506774766	0	0.804028506774766	0.897919648842846	0.0938911420680798	0.710137364706686	1	1	1	C4-315 Mid-3 GLU-5 TRH_C465-33: Crh.Tent5a.GLU-2
C4-316 Mid-2 GLU-1 CHST9 NMBR	C465-111: Unassigned.Eomes.Lhx9.Mixed.GLU-4	0.769389656850424	C3-114 Mid-2 GLU-1 CHST9	C286-67: Eomes.Lhx9.Mixed.GLU-4	C4-316 Mid-2 GLU-1 CHST9 NMBR_C465-111: Unassigned.Eomes.Lhx9.Mixed.GLU-4	0.769389656850424	0	0.769389656850424	0.769389656850424	0	0.769389656850424	1	1	1	C4-316 Mid-2 GLU-1 CHST9 NMBR_C465-111: Unassigned.Eomes.Lhx9.Mixed.GLU-4
C4-317 Mid-2 GLU-1 CHST9 LHX9	C465-110: C1ql2.Eomes.Lhx9.Mixed.GLU-4	0.928091408468848	C3-114 Mid-2 GLU-1 CHST9	C286-67: Eomes.Lhx9.Mixed.GLU-4	C4-317 Mid-2 GLU-1 CHST9 LHX9_C465-110: C1ql2.Eomes.Lhx9.Mixed.GLU-4	0.928091408468848	0	0.928091408468848	0.928091408468848	0	0.928091408468848	1	1	1	C4-317 Mid-2 GLU-1 CHST9 LHX9_C465-110: C1ql2.Eomes.Lhx9.Mixed.GLU-4
C4-318 Mid-2 GLU-1 CHST9 CYP19A1	C465-61: Epha6.Mc4r.Fezf1.GLU-3	0.80975192428574	C3-114 Mid-2 GLU-1 CHST9	C286-37: Mc4r.Fezf1.GLU-3	C4-318 Mid-2 GLU-1 CHST9 CYP19A1_C465-61: Epha6.Mc4r.Fezf1.GLU-3	0.821275224158008	0	0.821275224158008	0.832798524030276	0.0115232998722682	0.80975192428574	1	1	1	C4-318 Mid-2 GLU-1 CHST9 CYP19A1_C465-61: Epha6.Mc4r.Fezf1.GLU-3
C4-32 Pre-1 GABA-1 KCNH8 DCDC2C	C465-313: Pcp4l1.Ppp1r1b.Tac1.Meis2.GABA-5	0.840688047854215	C3-28 Pre-1 GABA-1 KCNH8	C286-192: Ppp1r1b.Tac1.Meis2.GABA-5	C4-32 Pre-1 GABA-1 KCNH8 DCDC2C_C465-313: Pcp4l1.Ppp1r1b.Tac1.Meis2.GABA-5	0.840688047854215	0	0.840688047854215	0.840688047854215	0	0.840688047854215	1	1	1	C4-32 Pre-1 GABA-1 KCNH8 DCDC2C_C465-313: Pcp4l1.Ppp1r1b.Tac1.Meis2.GABA-5
C4-320 Mid-2 GLU-1 ITGA2 ANKRD30A	C465-113: Shisal2b.Lhx9.Mixed.GLU-4	0.786581526166794	C3-115 Mid-2 GLU-1 ITGA2	C286-68: Shisal2b.Lhx9.Mixed.GLU-4	C4-320 Mid-2 GLU-1 ITGA2 ANKRD30A_C465-113: Shisal2b.Lhx9.Mixed.GLU-4	0.786581526166794	0	0.786581526166794	0.786581526166794	0	0.786581526166794	1	1	1	C4-320 Mid-2 GLU-1 ITGA2 ANKRD30A_C465-113: Shisal2b.Lhx9.Mixed.GLU-4
C4-321 Mid-2 GLU-1 ITGA2 LEF1	C465-109: Ntng2.Lef1.Mixed.GLU-4	0.943275843577246	C3-115 Mid-2 GLU-1 ITGA2	C286-66: Ntng2.Lef1.Mixed.GLU-4	C4-321 Mid-2 GLU-1 ITGA2 LEF1_C465-109: Ntng2.Lef1.Mixed.GLU-4	0.943275843577246	0	0.943275843577246	0.943275843577246	0	0.943275843577246	1	1	1	C4-321 Mid-2 GLU-1 ITGA2 LEF1_C465-109: Ntng2.Lef1.Mixed.GLU-4
C4-323 Mid-2 GLU-1 ITGA2 SLC17A8	C465-114: Crh.Lhx9.Mixed.GLU-4	0.885273721702895	C3-115 Mid-2 GLU-1 ITGA2	C286-69: Crh.Lhx9.Mixed.GLU-4	C4-323 Mid-2 GLU-1 ITGA2 SLC17A8_C465-114: Crh.Lhx9.Mixed.GLU-4	0.885273721702895	0	0.885273721702895	0.885273721702895	0	0.885273721702895	1	1	1	C4-323 Mid-2 GLU-1 ITGA2 SLC17A8_C465-114: Crh.Lhx9.Mixed.GLU-4
C4-324 Mid-2 GLU-1 ITGA2 ONECUT3	C465-107: Ntng2.Tac1.Lef1.Mixed.GLU-4	0.872759175501358	C3-115 Mid-2 GLU-1 ITGA2	C286-65: Tac1.Lef1.Mixed.GLU-4	C4-324 Mid-2 GLU-1 ITGA2 ONECUT3_C465-107: Ntng2.Tac1.Lef1.Mixed.GLU-4	0.872759175501358	0	0.872759175501358	0.872759175501358	0	0.872759175501358	1	3	1	C4-324 Mid-2 GLU-1 ITGA2 ONECUT3_C465-107: Ntng2.Tac1.Lef1.Mixed.GLU-4
C4-326 Mid-2 GLU-1 SOX14 ADCYAP1	C465-116: Lpar1.GLU-4	0.738989385972925	C3-116 Mid-2 GLU-1 SOX14	C286-71: Lpar1.GLU-4	C4-326 Mid-2 GLU-1 SOX14 ADCYAP1_C465-116: Lpar1.GLU-4	0.738989385972925	0	0.738989385972925	0.738989385972925	0	0.738989385972925	1	1	1	C4-326 Mid-2 GLU-1 SOX14 ADCYAP1_C465-116: Lpar1.GLU-4
C4-329 Mid-2 GLU-1 LHX9 OTP	C465-119: Fezf2.Qrfp.Rfx4.GLU-4	0.869028974367236	C3-117 Mid-2 GLU-1 LHX9	C286-73: Qrfp.Rfx4.GLU-4	C4-329 Mid-2 GLU-1 LHX9 OTP_C465-119: Fezf2.Qrfp.Rfx4.GLU-4	0.894711958753968	0	0.894711958753968	0.9203949431407	0.025682984386732	0.869028974367236	1	1	1	C4-329 Mid-2 GLU-1 LHX9 OTP_C465-119: Fezf2.Qrfp.Rfx4.GLU-4
C4-33 Pre-1 GABA-2 EYA2 CXCL14	C465-306: Sp9.Ccn1.Meis2.GABA-5	0.746131295858574	C3-29 Pre-1 GABA-2 EYA2	C286-190: Ccn1.Meis2.GABA-5	C4-33 Pre-1 GABA-2 EYA2 CXCL14_C465-306: Sp9.Ccn1.Meis2.GABA-5	0.800713418204625	0	0.800713418204625	0.855295540550675	0.0545821223460505	0.746131295858574	1	1	3	C4-33 Pre-1 GABA-2 EYA2 CXCL14_C465-306: Sp9.Ccn1.Meis2.GABA-5
C4-331 Mid-2 GLU-1 LHX9 HCRT	C465-118: Lhx9.Qrfp.Rfx4.GLU-4	0.927004927321196	C3-117 Mid-2 GLU-1 LHX9	C286-73: Qrfp.Rfx4.GLU-4	C4-331 Mid-2 GLU-1 LHX9 HCRT_C465-118: Lhx9.Qrfp.Rfx4.GLU-4	0.927004927321196	0	0.927004927321196	0.927004927321196	0	0.927004927321196	1	4	1	C4-331 Mid-2 GLU-1 LHX9 HCRT_C465-118: Lhx9.Qrfp.Rfx4.GLU-4
C4-332 Mid-2 GLU-2 CALB1 RXFP2	C465-51: Col24a1.Unassigned.Fezf1.GLU-3	0.785235051544465	C3-118 Mid-2 GLU-2 CALB1	C286-31: Col24a1.Unassigned.Fezf1.GLU-3	C4-332 Mid-2 GLU-2 CALB1 RXFP2_C465-51: Col24a1.Unassigned.Fezf1.GLU-3	0.843038301368328	0	0.843038301368328	0.900841551192191	0.0578032498238631	0.785235051544465	1	1	2	C4-332 Mid-2 GLU-2 CALB1 RXFP2_C465-51: Col24a1.Unassigned.Fezf1.GLU-3
C4-333 Mid-2 GLU-2 CALB1 ONECUT1	C465-56: Nkain3.Egflam.Unassigned.Fezf1.GLU-3	0.780417089007439	C3-118 Mid-2 GLU-2 CALB1	C286-34: Egflam.Unassigned.Fezf1.GLU-3	C4-333 Mid-2 GLU-2 CALB1 ONECUT1_C465-56: Nkain3.Egflam.Unassigned.Fezf1.GLU-3	0.817352522660706	0	0.817352522660706	0.854287956313974	0.0369354336532673	0.780417089007439	1	1	1	C4-333 Mid-2 GLU-2 CALB1 ONECUT1_C465-56: Nkain3.Egflam.Unassigned.Fezf1.GLU-3
C4-335 Mid-2 GLU-2 CALB1 TLL1	C465-51: Col24a1.Unassigned.Fezf1.GLU-3	0.900841551192191	C3-118 Mid-2 GLU-2 CALB1	C286-31: Col24a1.Unassigned.Fezf1.GLU-3	C4-335 Mid-2 GLU-2 CALB1 TLL1_C465-51: Col24a1.Unassigned.Fezf1.GLU-3	0.900841551192191	0	0.900841551192191	0.900841551192191	0	0.900841551192191	1	1	2	C4-335 Mid-2 GLU-2 CALB1 TLL1_C465-51: Col24a1.Unassigned.Fezf1.GLU-3
C4-336 Mid-2 GLU-2 CALB1 IQGAP2	C465-59: Sox14.Unassigned.Fezf1.GLU-3	0.746086052833182	C3-118 Mid-2 GLU-2 CALB1	C286-35: Sox14.Unassigned.Fezf1.GLU-3	C4-336 Mid-2 GLU-2 CALB1 IQGAP2_C465-59: Sox14.Unassigned.Fezf1.GLU-3	0.804476759349252	0.0291953532580347	0.746086052833182	0.791673842324126	0.0163924362329086	0.758888969858308	1	1	1	C4-336 Mid-2 GLU-2 CALB1 IQGAP2_C465-59: Sox14.Unassigned.Fezf1.GLU-3
C4-337 Mid-2 GLU-2 CALB1 SATB2	C465-50: Gpr149.Unassigned.Fezf1.GLU-3	0.864000188698785	C3-118 Mid-2 GLU-2 CALB1	C286-30: Gpr149.Unassigned.Fezf1.GLU-3	C4-337 Mid-2 GLU-2 CALB1 SATB2_C465-50: Gpr149.Unassigned.Fezf1.GLU-3	0.864000188698785	0	0.864000188698785	0.864000188698785	0	0.864000188698785	1	1	1	C4-337 Mid-2 GLU-2 CALB1 SATB2_C465-50: Gpr149.Unassigned.Fezf1.GLU-3
C4-338 Mid-2 GLU-2 CALB1 RASSF6	C465-60: Nkx2-2.Unassigned.Fezf1.GLU-3	0.898194769772948	C3-118 Mid-2 GLU-2 CALB1	C286-36: Nkx2-2.Unassigned.Fezf1.GLU-3	C4-338 Mid-2 GLU-2 CALB1 RASSF6_C465-60: Nkx2-2.Unassigned.Fezf1.GLU-3	0.898194769772948	0	0.898194769772948	0.898194769772948	0	0.898194769772948	1	4	1	C4-338 Mid-2 GLU-2 CALB1 RASSF6_C465-60: Nkx2-2.Unassigned.Fezf1.GLU-3
C4-339 Mid-2 GLU-2 MEGF10 IQGAP2	C465-98: Slc17a8.Prdm13.Tcf4.GLU-3	0.925175300873625	C3-119 Mid-2 GLU-2 MEGF10	C286-61: Prdm13.Tcf4.GLU-3	C4-339 Mid-2 GLU-2 MEGF10 IQGAP2_C465-98: Slc17a8.Prdm13.Tcf4.GLU-3	0.925175300873625	0	0.925175300873625	0.925175300873625	0	0.925175300873625	1	2	1	C4-339 Mid-2 GLU-2 MEGF10 IQGAP2_C465-98: Slc17a8.Prdm13.Tcf4.GLU-3
C4-34 Pre-1 GABA-2 EYA2 MCOLN3	C465-306: Sp9.Ccn1.Meis2.GABA-5	0.826721108304287	C3-29 Pre-1 GABA-2 EYA2	C286-190: Ccn1.Meis2.GABA-5	C4-34 Pre-1 GABA-2 EYA2 MCOLN3_C465-306: Sp9.Ccn1.Meis2.GABA-5	0.841008324427481	0	0.841008324427481	0.855295540550675	0.0142872161231942	0.826721108304287	1	1	3	C4-34 Pre-1 GABA-2 EYA2 MCOLN3_C465-306: Sp9.Ccn1.Meis2.GABA-5
C4-340 Mid-2 GLU-2 MEGF10 IGFBP7	C465-100: Slc17a8.Nfia.Tcf4.GLU-3	0.844421114553128	C3-119 Mid-2 GLU-2 MEGF10	C286-62: Nfia.Tcf4.GLU-3	C4-340 Mid-2 GLU-2 MEGF10 IGFBP7_C465-100: Slc17a8.Nfia.Tcf4.GLU-3	0.844421114553128	0	0.844421114553128	0.844421114553128	0	0.844421114553128	1	2	1	C4-340 Mid-2 GLU-2 MEGF10 IGFBP7_C465-100: Slc17a8.Nfia.Tcf4.GLU-3
C4-341 Mid-2 GLU-2 MEGF10 MDFIC	C465-95: Adamts19.Tcf7l2.Vcan.GLU-3	0.947745024512103	C3-119 Mid-2 GLU-2 MEGF10	C286-59: Tcf7l2.Vcan.GLU-3	C4-341 Mid-2 GLU-2 MEGF10 MDFIC_C465-95: Adamts19.Tcf7l2.Vcan.GLU-3	0.947745024512103	0	0.947745024512103	0.947745024512103	0	0.947745024512103	1	3	1	C4-341 Mid-2 GLU-2 MEGF10 MDFIC_C465-95: Adamts19.Tcf7l2.Vcan.GLU-3
C4-342 Mid-2 GLU-2 MEGF10 NR5A2	C465-80: Vgll2.Nr5a1.Tcf7l2.Gpr149.GLU-3	0.743884168362565	C3-119 Mid-2 GLU-2 MEGF10	C286-47: Nr5a1.Tcf7l2.Gpr149.GLU-3	C4-342 Mid-2 GLU-2 MEGF10 NR5A2_C465-80: Vgll2.Nr5a1.Tcf7l2.Gpr149.GLU-3	0.765169059055958	0.0106424453466966	0.743884168362565	0.754526613709261	0	0.754526613709261	1	1	1	C4-342 Mid-2 GLU-2 MEGF10 NR5A2_C465-80: Vgll2.Nr5a1.Tcf7l2.Gpr149.GLU-3
C4-343 Mid-2 GLU-2 ARHGAP42 ADAMTSL1	C465-87: Npas1.Adamts9.Fezf1.Gpr149.GLU-3	0.885319465470167	C3-120 Mid-2 GLU-2 ARHGAP42	C286-53: Adamts9.Fezf1.Gpr149.GLU-3	C4-343 Mid-2 GLU-2 ARHGAP42 ADAMTSL1_C465-87: Npas1.Adamts9.Fezf1.Gpr149.GLU-3	0.885319465470167	0	0.885319465470167	0.885319465470167	0	0.885319465470167	1	1	1	C4-343 Mid-2 GLU-2 ARHGAP42 ADAMTSL1_C465-87: Npas1.Adamts9.Fezf1.Gpr149.GLU-3
C4-344 Mid-2 GLU-2 ARHGAP42 QRFPR	C465-88: Qrfpr.Adamts9.Fezf1.Gpr149.GLU-3	0.819206976118322	C3-120 Mid-2 GLU-2 ARHGAP42	C286-53: Adamts9.Fezf1.Gpr149.GLU-3	C4-344 Mid-2 GLU-2 ARHGAP42 QRFPR_C465-88: Qrfpr.Adamts9.Fezf1.Gpr149.GLU-3	0.829270463348616	0.00503174361514669	0.819206976118322	0.824238719733469	0	0.824238719733469	1	2	1	C4-344 Mid-2 GLU-2 ARHGAP42 QRFPR_C465-88: Qrfpr.Adamts9.Fezf1.Gpr149.GLU-3
C4-345 Mid-2 GLU-2 ARHGAP42 COL15A1	C465-77: Rreb1.Rai14.Hmcn2.Gpr149.GLU-3	0.959122177003798	C3-120 Mid-2 GLU-2 ARHGAP42	C286-45: Rai14.Hmcn2.Gpr149.GLU-3	C4-345 Mid-2 GLU-2 ARHGAP42 COL15A1_C465-77: Rreb1.Rai14.Hmcn2.Gpr149.GLU-3	0.959122177003798	0	0.959122177003798	0.959122177003798	0	0.959122177003798	1	4	1	C4-345 Mid-2 GLU-2 ARHGAP42 COL15A1_C465-77: Rreb1.Rai14.Hmcn2.Gpr149.GLU-3
C4-346 Mid-2 GLU-2 ARHGAP42 SHISAL2B	C465-92: Nr5a1.C1ql2.Gpr149.GLU-3	0.760307026013287	C3-120 Mid-2 GLU-2 ARHGAP42	C286-57: Nr5a1.C1ql2.Gpr149.GLU-3	C4-346 Mid-2 GLU-2 ARHGAP42 SHISAL2B_C465-92: Nr5a1.C1ql2.Gpr149.GLU-3	0.776149160145014	0	0.776149160145014	0.791991294276741	0.0158421341317271	0.760307026013287	1	1	1	C4-346 Mid-2 GLU-2 ARHGAP42 SHISAL2B_C465-92: Nr5a1.C1ql2.Gpr149.GLU-3
C4-347 Mid-2 GLU-2 SLC22A10 GSTA1	C465-70: Gpc5.Gldn.Cbln4.Cd40.GLU-3	0.858573722609717	C3-121 Mid-2 GLU-2 SLC22A10	C286-41: Gldn.Cbln4.Cd40.GLU-3	C4-347 Mid-2 GLU-2 SLC22A10 GSTA1_C465-70: Gpc5.Gldn.Cbln4.Cd40.GLU-3	0.858573722609717	0	0.858573722609717	0.858573722609717	0	0.858573722609717	1	2	1	C4-347 Mid-2 GLU-2 SLC22A10 GSTA1_C465-70: Gpc5.Gldn.Cbln4.Cd40.GLU-3
C4-348 Mid-2 GLU-2 SLC22A10 WDR64	C465-64: Stxbp6.Satb2.Cd40.GLU-3	0.906806874685579	C3-121 Mid-2 GLU-2 SLC22A10	C286-38: Satb2.Cd40.GLU-3	C4-348 Mid-2 GLU-2 SLC22A10 WDR64_C465-64: Stxbp6.Satb2.Cd40.GLU-3	0.908823797510893	0	0.908823797510893	0.910840720336208	0.00201692282531429	0.906806874685579	1	1	1	C4-348 Mid-2 GLU-2 SLC22A10 WDR64_C465-64: Stxbp6.Satb2.Cd40.GLU-3
C4-350 Mid-2 GLU-2 SLC22A10 PGR	C465-72: Necab1.Cbln4.Cd40.GLU-3	0.823643822410824	C3-121 Mid-2 GLU-2 SLC22A10	C286-42: Necab1.Cbln4.Cd40.GLU-3	C4-350 Mid-2 GLU-2 SLC22A10 PGR_C465-72: Necab1.Cbln4.Cd40.GLU-3	0.827140630867915	0.00174840422854528	0.823643822410824	0.825392226639369	0	0.825392226639369	1	2	1	C4-350 Mid-2 GLU-2 SLC22A10 PGR_C465-72: Necab1.Cbln4.Cd40.GLU-3
C4-351 Mid-2 GLU-2 PGR SATB2	C465-67: Greb1.Moxd1.Cd40.GLU-3	0.788015824411492	C3-122 Mid-2 GLU-2 PGR	C286-39: Moxd1.Cd40.GLU-3	C4-351 Mid-2 GLU-2 PGR SATB2_C465-67: Greb1.Moxd1.Cd40.GLU-3	0.803912243213931	0	0.803912243213931	0.81980866201637	0.015896418802439	0.788015824411492	1	1	2	C4-351 Mid-2 GLU-2 PGR SATB2_C465-67: Greb1.Moxd1.Cd40.GLU-3
C4-354 Mid-2 GLU-2 PGR PENK	C465-67: Greb1.Moxd1.Cd40.GLU-3	0.790230546961578	C3-122 Mid-2 GLU-2 PGR	C286-39: Moxd1.Cd40.GLU-3	C4-354 Mid-2 GLU-2 PGR PENK_C465-67: Greb1.Moxd1.Cd40.GLU-3	0.805019604488974	0	0.805019604488974	0.81980866201637	0.0147890575273961	0.790230546961578	1	1	2	C4-354 Mid-2 GLU-2 PGR PENK_C465-67: Greb1.Moxd1.Cd40.GLU-3
C4-355 Mid-2 GABA-GLU-1 RGS22 AGRP	C465-286: Otp.Serpina3n.Npy.Agrp.GABA-4	0.912171550242407	C3-123 Mid-2 GABA-GLU-1 RGS22	C286-176: Serpina3n.Npy.Agrp.GABA-4	C4-355 Mid-2 GABA-GLU-1 RGS22 AGRP_C465-286: Otp.Serpina3n.Npy.Agrp.GABA-4	0.912171550242407	0	0.912171550242407	0.912171550242407	0	0.912171550242407	1	5	1	C4-355 Mid-2 GABA-GLU-1 RGS22 AGRP_C465-286: Otp.Serpina3n.Npy.Agrp.GABA-4
C4-357 Mid-2 GABA-GLU-1 RGS22 NPY	C465-291: Gpr101.Ptprk.Npy.Sst.GABA-4	0.9237177130528	C3-123 Mid-2 GABA-GLU-1 RGS22	C286-179: Ptprk.Npy.Sst.GABA-4	C4-357 Mid-2 GABA-GLU-1 RGS22 NPY_C465-291: Gpr101.Ptprk.Npy.Sst.GABA-4	0.9237177130528	0	0.9237177130528	0.9237177130528	0	0.9237177130528	1	2	1	C4-357 Mid-2 GABA-GLU-1 RGS22 NPY_C465-291: Gpr101.Ptprk.Npy.Sst.GABA-4
C4-359 Mid-2 GABA-GLU-1 RGS22 NDNF	C465-294: Il1rapl2.Otp.Sst.GABA-4	0.83314908782727	C3-123 Mid-2 GABA-GLU-1 RGS22	C286-181: Il1rapl2.Otp.Sst.GABA-4	C4-359 Mid-2 GABA-GLU-1 RGS22 NDNF_C465-294: Il1rapl2.Otp.Sst.GABA-4	0.850108899293779	0	0.850108899293779	0.867068710760288	0.0169598114665088	0.83314908782727	1	1	1	C4-359 Mid-2 GABA-GLU-1 RGS22 NDNF_C465-294: Il1rapl2.Otp.Sst.GABA-4
C4-36 Pre-1 GABA-2 EYA2 CAV1	C465-308: Foxp2.Ccn1.Meis2.GABA-5	0.86492041776048	C3-29 Pre-1 GABA-2 EYA2	C286-190: Ccn1.Meis2.GABA-5	C4-36 Pre-1 GABA-2 EYA2 CAV1_C465-308: Foxp2.Ccn1.Meis2.GABA-5	0.872373777204127	0	0.872373777204127	0.879827136647775	0.00745335944364767	0.86492041776048	1	1	2	C4-36 Pre-1 GABA-2 EYA2 CAV1_C465-308: Foxp2.Ccn1.Meis2.GABA-5
C4-360 Mid-2 GABA-GLU-1 P2RX2 RND3	C465-299: Pthlh.Abi3bp.Meis2.GABA-5	0.950474874549299	C3-124 Mid-2 GABA-GLU-1 P2RX2	C286-186: Abi3bp.Meis2.GABA-5	C4-360 Mid-2 GABA-GLU-1 P2RX2 RND3_C465-299: Pthlh.Abi3bp.Meis2.GABA-5	0.950474874549299	0	0.950474874549299	0.950474874549299	0	0.950474874549299	1	2	1	C4-360 Mid-2 GABA-GLU-1 P2RX2 RND3_C465-299: Pthlh.Abi3bp.Meis2.GABA-5
